Path;Class
?D:\Class_NN\Class_preprocessing_4400\1\22.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\22.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\22.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\22.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\23.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\24.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\25.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\26.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\27.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\28.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\29.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\3.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\30.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\31.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\32.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\33.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\34.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-15.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-180.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-20.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-45.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-50.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\35.jpgRotation-90.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgAverageingBlur-4.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgClosing-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgCrop-40x40.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgDilation-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgErosion-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgGaussianBlur-0.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgGaussianBlur-0.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgMedianBlur-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgMultiply-1.251.251.25.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgMultiply-1.2511.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgMultiply-1.51.51.5.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgOpening-1.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgOpening-3.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgRotation-0.jpg;1
?D:\Class_NN\Class_preprocessing_4400\1\36.jpgRotation-15.jpg;1
